ID,trait_PathoAD,trait_ClinAD,trait_B.amyloid,trait_Tau.tangles,trait_Cognitive.decline,direction_CBE,direction_TCX
ENSG00000110060,-0.24,-0.8,-0.36,0.01,-0.18,NONE,NONE
ENSG00000100359,0.07,0.03,-0.59,0.12,-0.18,NONE,NONE
ENSG00000167702,-0.27,-0.18,-0.85,0.11,0.18,NONE,NONE
ENSG00000128604,0.69,0,1.73,0.15,-0.18,NONE,NONE
ENSG00000128011,0.77,0.2,-0.49,0.82,0.18,NONE,NONE
ENSG00000124120,0.15,-0.2,-0.04,-0.03,-0.18,NONE,NONE
ENSG00000103226,-0.22,0.02,-1.12,0.7,0.17,UP,NONE
ENSG00000186184,-0.74,0.13,-0.91,-0.4,-0.17,NONE,NONE
ENSG00000173442,0.81,0.09,0.98,-0.03,0.17,NONE,NONE
ENSG00000057935,0.47,-0.2,-0.42,0.11,-0.17,NONE,NONE
ENSG00000106246,-0.03,0.12,-0.1,-0.01,-0.17,NONE,NONE
ENSG00000169592,0.24,-0.33,-0.15,-0.01,-0.17,NONE,NONE
ENSG00000225447,0.37,-0.39,-0.01,0.65,0.17,NA,NA
ENSG00000213619,0.07,0.41,-0.35,0.54,0.17,NONE,NONE
ENSG00000137491,-0.13,0.13,0.67,-0.74,0.17,NONE,UP
ENSG00000141446,0.13,-0.41,0.18,0.48,-0.17,NONE,NONE
ENSG00000267680,-0.3,0.35,0.82,-0.85,-0.17,NONE,NONE
ENSG00000197372,-0.06,0.17,0.06,-0.47,-0.17,UP,NONE
ENSG00000196700,0.34,-0.43,-0.26,0.81,-0.17,NONE,NONE
ENSG00000151779,-0.11,-0.16,-1.28,0.54,-0.17,NONE,NONE
ENSG00000136811,0.19,0.56,-0.13,-0.18,0.17,NONE,NONE
ENSG00000064547,-0.29,0.12,-0.15,0,0.17,NONE,NONE
ENSG00000123213,-0.02,0.41,-0.84,0.81,0.17,NONE,NONE
ENSG00000099992,0.33,-0.41,0.34,-0.87,0.17,NONE,NONE
ENSG00000142102,-0.15,0.21,0.17,0.1,0.17,NONE,NONE
ENSG00000110455,0.07,-0.02,-0.28,-0.06,-0.17,DOWN,NONE
ENSG00000169129,0,0.17,0.22,-0.39,-0.17,UP,NONE
ENSG00000155363,0.07,-0.01,-0.07,0.53,0.17,NONE,NONE
ENSG00000165609,0.02,0.83,0,-0.15,0.17,NONE,NONE
ENSG00000175806,0.07,0.37,-0.25,0.4,0.17,NONE,NONE
ENSG00000197958,-0.39,0.25,0.29,0.02,-0.17,NONE,NONE
ENSG00000170469,0.85,-0.02,0.44,0.56,-0.17,NONE,NONE
ENSG00000140400,-0.15,0.01,-0.4,0.17,0.17,NONE,NONE
ENSG00000111679,0.1,-0.26,0.83,0.03,0.17,NONE,NONE
ENSG00000157873,-0.27,-0.75,-0.74,-0.11,-0.17,NONE,NONE
ENSG00000138764,-0.1,0.21,0.12,0.16,0.17,NONE,NONE
ENSG00000196151,-0.2,0.42,-0.37,-0.65,-0.17,NONE,NONE
ENSG00000153339,0.27,0.27,0.08,-0.62,0.17,NONE,NONE
ENSG00000089127,0.88,1.11,0.99,0.01,0.17,NONE,NONE
ENSG00000197747,0.99,0.27,1.88,0.54,0.17,NONE,UP
ENSG00000136877,-0.17,-0.68,-0.05,0,-0.17,DOWN,DOWN
ENSG00000141456,-0.04,-0.7,-0.39,0.36,0.17,NONE,NONE
ENSG00000174348,0,0.15,0.35,0.07,0.17,UP,UP
ENSG00000085719,-0.01,-0.01,0.6,-0.35,0.17,NONE,UP
ENSG00000131697,0.09,-0.14,-0.25,0.05,0.17,NONE,NONE
ENSG00000006194,0.06,-0.33,0.43,-0.12,-0.17,NONE,NONE
ENSG00000204435,-1.3,0.45,-1.01,-0.56,0.17,NONE,NONE
ENSG00000158161,0.32,0.45,0.44,-0.9,0.17,NONE,NONE
ENSG00000105143,0.24,0.05,-1.74,0.49,-0.17,NONE,DOWN
ENSG00000165506,0.09,-0.11,0,-0.05,0.17,NONE,NONE
ENSG00000197283,0.24,-0.01,-0.32,0.28,0.17,NONE,NONE
ENSG00000203896,0.02,-0.36,0.23,0.94,-0.17,UP,NONE
ENSG00000159792,0.61,-0.05,0.76,0.5,0.17,DOWN,NONE
ENSG00000165672,-0.95,0.23,-0.43,-1.01,-0.17,NONE,NONE
ENSG00000164548,0.59,0.32,0.81,-0.52,0.17,NONE,NONE
ENSG00000100429,0.28,-0.06,0.15,0.16,0.17,NONE,NONE
ENSG00000135951,-0.05,0.12,-0.58,0.41,0.17,NONE,DOWN
ENSG00000177098,-0.07,0.2,-0.51,0.11,-0.17,NONE,NONE
ENSG00000092051,-0.04,-0.11,-0.45,0.46,0.17,NONE,NONE
ENSG00000118514,-0.45,-0.34,-1,-1.5,-0.17,NONE,DOWN
ENSG00000103227,-0.59,-0.2,-0.92,0.2,0.17,DOWN,DOWN
ENSG00000162851,-0.08,-0.06,-0.16,-0.26,-0.17,NONE,NONE
ENSG00000006451,-0.03,0.28,0.09,0.22,-0.17,NONE,NONE
ENSG00000006016,0.26,-0.21,-0.03,0.54,0.17,NONE,NONE
ENSG00000161654,0.39,0.18,0.45,0.67,0.17,NONE,NONE
ENSG00000100292,-0.09,-0.03,0.41,-0.54,0.17,NONE,UP
ENSG00000122359,-0.82,-0.19,-1.56,0.1,-0.17,NONE,NONE
ENSG00000067533,-0.18,-0.18,-0.26,0.21,-0.17,NONE,NONE
ENSG00000144224,-0.2,-0.01,0.31,-0.21,0.17,NONE,NONE
ENSG00000107957,0.3,0.24,0.52,-0.21,-0.17,NONE,NONE
ENSG00000155792,0.54,0.48,1.06,0.19,0.17,NONE,NONE
ENSG00000115020,0.02,0.28,0.65,-0.26,-0.17,NONE,NONE
ENSG00000122565,-0.22,0.06,-0.09,0.07,0.17,NONE,NONE
ENSG00000134644,0.42,-0.03,0.47,0.45,-0.17,NONE,NONE
ENSG00000128311,0.19,-0.86,0.5,0.36,-0.17,DOWN,UP
ENSG00000099968,0.26,0.59,0.94,-0.08,0.17,NONE,NONE
ENSG00000213096,-0.31,0.06,0.21,-0.15,0.17,NONE,NONE
ENSG00000101751,0.36,-0.03,1.66,-0.31,-0.17,NONE,NONE
ENSG00000214402,0.57,-0.5,0.73,1.44,0.17,NONE,NONE
ENSG00000204673,0.6,0.27,0.23,1.55,0.17,NONE,NONE
ENSG00000087074,-0.09,-0.21,-0.64,-0.61,-0.17,NONE,NONE
ENSG00000147889,-0.51,-0.34,-0.27,-0.36,0.17,NONE,NONE
ENSG00000115970,0.47,-0.99,0.74,1.66,0.17,NONE,NONE
ENSG00000166762,0.57,0.02,-0.06,0.44,0.17,DOWN,DOWN
ENSG00000103196,-0.42,0.29,-0.05,-1.36,0.17,UP,UP
ENSG00000104765,0.15,0.26,0.88,-0.04,0.17,NONE,NONE
ENSG00000241685,0.28,0.17,0.07,1.12,0.17,NONE,NONE
ENSG00000114745,0.11,-0.18,1.18,-0.89,-0.17,NONE,NONE
ENSG00000123124,0.18,0.87,0.42,-0.17,0.17,NONE,NONE
ENSG00000100842,0.21,-0.41,1.13,-0.51,-0.17,NONE,NONE
ENSG00000158517,0.08,0.11,0.65,0.16,-0.17,NA,NA
ENSG00000059728,-0.53,-0.09,-0.41,-0.72,-0.17,NONE,NONE
ENSG00000105048,0.01,-0.08,-0.14,0.58,0.16,NONE,NONE
ENSG00000100029,0.8,-0.76,0.25,1.93,0.16,NONE,NONE
ENSG00000186017,0.32,-0.27,0.34,1.18,0.16,NONE,NONE
ENSG00000108187,-0.38,0.01,-0.13,0.14,0.16,NONE,NONE
ENSG00000137834,-0.11,-0.02,0.11,-0.46,-0.16,UP,UP
ENSG00000127955,0.04,-0.01,0.73,-1.18,-0.16,NONE,NONE
ENSG00000158457,0.63,-0.49,-0.11,0.11,-0.16,NONE,UP
ENSG00000253485,1.72,-0.29,1.02,0.61,0.16,NONE,UP
ENSG00000105732,0.17,-0.29,-0.35,-0.14,0.16,NONE,NONE
ENSG00000189308,-1.38,-0.03,-0.46,-0.3,-0.16,NONE,NONE
ENSG00000107164,-0.43,0.18,0.24,-0.15,0.16,NONE,NONE
ENSG00000163633,0.07,-0.51,0.18,0.23,-0.16,NONE,NONE
ENSG00000174606,-0.35,0.52,0.22,0.17,0.16,DOWN,NONE
ENSG00000156508,0.06,0.27,2.24,-0.37,0.16,NONE,NONE
ENSG00000175866,0.51,0.2,0.15,0.46,0.16,NONE,NONE
ENSG00000118260,0.18,0.27,0.54,-1.05,-0.16,NONE,NONE
ENSG00000138801,0.03,0.66,-0.26,-0.46,0.16,NONE,NONE
ENSG00000137133,-0.18,-0.14,-0.41,0.19,-0.16,DOWN,NONE
ENSG00000179409,0.07,0.07,0.72,-0.49,0.16,NONE,NONE
ENSG00000013375,-1.08,-0.23,-0.07,-1.17,-0.16,NONE,NONE
ENSG00000102158,-0.16,-0.41,1.36,-0.72,-0.16,NONE,UP
ENSG00000171097,-0.58,-0.15,-2.78,-0.53,-0.16,NONE,NONE
ENSG00000078747,0.26,0.69,1.09,-0.14,0.16,NONE,NONE
ENSG00000136783,0.03,-0.1,-0.14,-0.29,-0.16,NONE,NONE
ENSG00000254505,0.28,-0.53,0.91,-0.05,-0.16,NONE,NONE
ENSG00000135919,-0.2,-0.41,0.14,-0.67,-0.16,NONE,UP
ENSG00000116852,1.6,0.26,0.61,0.19,0.16,NONE,NONE
ENSG00000164244,-0.13,-0.06,-0.16,0.01,0.16,NONE,NONE
ENSG00000139684,-0.06,0.23,0.5,-0.06,0.16,NONE,NONE
ENSG00000127249,-0.14,-0.41,0.13,-0.89,-0.16,NONE,UP
ENSG00000211451,-0.08,-0.17,-0.72,0.92,0.16,NONE,DOWN
ENSG00000185730,0.15,0.41,0.12,0.06,0.16,NONE,NONE
ENSG00000115380,-0.22,-0.01,0.8,-1.65,0.16,NONE,UP
ENSG00000182132,-0.15,-0.08,-0.22,0.12,-0.16,NONE,NONE
ENSG00000003249,0.45,0.69,-0.58,0.59,0.16,NONE,NONE
ENSG00000076662,-0.29,-0.61,-0.74,0.11,-0.16,NA,NA
ENSG00000167363,0.01,-0.06,-0.53,-0.44,-0.16,NONE,NONE
ENSG00000198924,-0.36,0.29,-0.29,-0.12,0.16,NONE,NONE
ENSG00000142230,0,-0.1,-0.46,-0.09,-0.16,NONE,NONE
ENSG00000120868,-0.04,-0.15,0.78,0.06,0.16,NONE,NONE
ENSG00000122696,0.16,0.67,0.44,-0.28,-0.16,UP,NONE
ENSG00000242485,-0.19,-0.38,-0.52,-0.01,-0.16,NONE,NONE
ENSG00000169946,-0.61,0.18,-0.83,-0.18,-0.16,NONE,NONE
ENSG00000108861,0.17,-0.14,-0.36,1.13,-0.16,UP,NONE
ENSG00000041880,-0.28,0.33,-1.31,-0.35,0.16,NONE,NONE
ENSG00000064666,-0.26,0.18,0.65,-0.35,-0.16,NONE,NONE
ENSG00000110756,0.54,0.05,2.38,-0.17,0.16,NONE,NONE
ENSG00000006576,-0.29,0.26,-0.14,-0.25,-0.16,NONE,NONE
ENSG00000163781,-0.46,0.5,-0.12,-0.04,0.16,NONE,NONE
ENSG00000189134,0.82,0.26,0.12,1.04,0.16,UP,NONE
ENSG00000031691,-0.51,0.41,-0.15,-0.47,0.16,NONE,UP
ENSG00000132275,-0.45,-0.69,-0.19,-0.02,-0.16,NONE,NONE
ENSG00000029363,0.04,0.02,0.2,-0.04,-0.16,NONE,NONE
ENSG00000125775,-1.14,0.08,-1.16,-0.03,0.16,NONE,NONE
ENSG00000164692,0.86,1.26,2.41,0.55,0.16,UP,UP
ENSG00000174738,0.3,0.81,1.32,-0.23,0.16,UP,NONE
ENSG00000159885,-0.03,-0.02,-0.57,-0.92,-0.16,NONE,NONE
ENSG00000101150,0.06,0.06,0.13,0.13,0.16,NONE,NONE
ENSG00000180398,-0.18,0.01,0.34,-0.57,-0.16,NONE,NONE
ENSG00000105357,0.68,-0.18,1.33,0.12,0.16,DOWN,NONE
ENSG00000145715,-0.16,0.26,-0.19,-1.04,-0.16,UP,NONE
ENSG00000126458,0.17,0.33,0.15,-0.25,0.16,NONE,UP
ENSG00000197265,-0.51,0.3,-1.08,-0.25,0.16,NONE,NONE
ENSG00000107890,-0.19,-0.26,-0.41,0.78,-0.16,NONE,NONE
ENSG00000166558,0.06,-0.22,0.01,-0.12,0.16,NA,NA
ENSG00000145916,0.01,-0.13,-0.21,-0.07,-0.16,NONE,NONE
ENSG00000089289,-0.08,0.3,-0.2,-0.08,-0.16,NONE,NONE
ENSG00000261678,0.24,0.36,-0.61,0.24,0.16,DOWN,NONE
ENSG00000135439,-0.06,-0.19,-0.78,-0.19,-0.16,DOWN,NONE
ENSG00000198663,0.06,-0.09,0.77,-0.86,-0.16,NONE,NONE
ENSG00000117592,0.23,-1.15,1.1,-0.37,-0.16,NONE,UP
ENSG00000151276,0.04,-0.5,-0.05,-0.03,-0.16,NONE,DOWN
ENSG00000102934,0.43,0.05,1.28,-0.26,0.16,NONE,NONE
ENSG00000235109,-0.75,0.04,-0.25,0.01,-0.16,NONE,NONE
ENSG00000198075,-0.5,0.47,0.01,-1.29,0.16,NONE,UP
ENSG00000123415,-0.08,-0.31,-1.44,0.05,-0.16,NONE,NONE
ENSG00000204438,0.53,-0.24,0.4,1.32,0.16,NONE,NONE
ENSG00000131323,0.32,0.62,0.36,-0.29,0.16,NONE,NONE
ENSG00000188064,0.97,-0.01,0.13,0.22,0.16,NONE,DOWN
ENSG00000173653,0.37,0.31,0.01,0.03,0.16,NONE,NONE
ENSG00000066739,-0.37,0.66,-0.76,-0.48,-0.16,NONE,NONE
ENSG00000205155,-0.09,0.27,-0.89,0.25,0.16,NONE,NONE
ENSG00000186532,0.01,0.25,1.15,0.23,0.16,NONE,NONE
ENSG00000171606,-0.63,-0.01,0.27,-0.94,0.16,NONE,NONE
ENSG00000181045,-0.04,0.01,0.12,-1.25,-0.16,NONE,NONE
ENSG00000171204,-1.46,0.26,-1.31,-0.97,-0.16,NONE,NONE
ENSG00000134042,-0.72,-0.93,0.01,-0.8,-0.16,NONE,UP
ENSG00000163389,0.28,0.33,0.1,0.43,0.16,NONE,NONE
ENSG00000157368,0.34,-0.13,0.02,0.44,-0.16,NONE,NONE
ENSG00000127540,0.09,0.14,0.06,0.19,-0.16,NONE,NONE
ENSG00000125454,-0.19,-0.25,-0.32,0.08,-0.16,NONE,NONE
ENSG00000132321,-0.14,-0.1,0.3,0.37,0.16,NONE,UP
ENSG00000100578,-0.26,-0.14,-0.01,-0.67,-0.16,NONE,NONE
ENSG00000103490,0.24,0.07,1.75,1.17,0.16,NONE,NONE
ENSG00000064601,-0.05,-0.09,-0.14,0.54,0.15,NONE,NONE
ENSG00000166140,0.65,0.13,0.23,0.89,0.15,NONE,NONE
ENSG00000198585,-0.27,-0.32,0.24,-0.51,-0.15,NONE,NONE
ENSG00000178971,0.11,-0.54,-0.18,-0.59,-0.15,NONE,NONE
ENSG00000157800,-0.53,0.54,-0.45,0.05,-0.15,NONE,NONE
ENSG00000122779,-0.41,-0.31,-0.69,0.7,0.15,NONE,NONE
ENSG00000089280,0.67,-0.15,0.02,0.81,0.15,DOWN,NONE
ENSG00000079819,0.07,1.4,0.86,-0.19,0.15,NONE,NONE
ENSG00000090971,0.59,-0.16,-0.08,0.86,-0.15,NONE,NONE
ENSG00000159713,0.22,-0.15,1.02,-0.52,-0.15,NONE,NONE
ENSG00000104833,-0.2,-0.14,-0.98,-1.33,-0.15,NONE,DOWN
ENSG00000163947,-0.26,0.1,-0.82,-0.35,-0.15,NONE,DOWN
ENSG00000163902,-0.09,0.11,0.06,-1.13,0.15,NONE,NONE
ENSG00000163637,0.18,0.11,0.42,-0.08,0.15,NONE,NONE
ENSG00000196274,0.35,-0.06,0.04,0.46,0.15,NA,NA
ENSG00000080824,0.57,-0.07,0.39,0.13,-0.15,UP,NONE
ENSG00000147119,0.18,-0.22,0.72,-0.3,0.15,NONE,UP
ENSG00000177613,-0.02,-0.02,0.03,-0.65,0.15,NONE,NONE
ENSG00000182858,0.35,0.54,0.34,0.7,0.15,NONE,NONE
ENSG00000166405,-1.92,-0.46,-1.13,0.03,-0.15,NONE,NONE
ENSG00000130119,-0.13,-0.57,0.32,-0.81,-0.15,UP,NONE
ENSG00000071243,-0.13,0.06,-0.01,0.07,0.15,NONE,NONE
ENSG00000148604,-0.13,-0.18,-0.08,-0.33,-0.15,NONE,UP
ENSG00000053438,-0.13,-0.01,-0.87,0.01,-0.15,UP,DOWN
ENSG00000139567,0.05,0.52,0.09,-0.89,0.15,UP,UP
ENSG00000214827,0.13,0.09,-0.42,0.84,0.15,NA,NA
ENSG00000171368,0.44,0.23,1.07,-0.52,0.15,NONE,NONE
ENSG00000172340,-1.17,-0.59,-0.06,-0.65,-0.15,NONE,UP
ENSG00000178685,0.6,-0.14,0.67,0.35,0.15,NONE,NONE
ENSG00000151023,-0.47,-0.26,0.27,0.06,-0.15,NONE,NONE
ENSG00000116133,0,0.45,-0.24,-0.68,-0.15,UP,NONE
ENSG00000104325,-0.64,-0.24,-0.6,-0.35,-0.15,NONE,NONE
ENSG00000173267,0.41,-0.01,-0.53,0.29,-0.15,NONE,NONE
ENSG00000182718,-0.07,-0.01,0.53,-0.3,-0.15,NONE,UP
ENSG00000215717,-0.21,0.24,0.18,-0.33,-0.15,NONE,NONE
ENSG00000213762,0.23,-0.15,1.11,-0.58,-0.15,NONE,NONE
ENSG00000008311,0.1,-0.03,1.67,-0.19,0.15,NONE,UP
ENSG00000131724,0.52,0.25,2.21,-0.07,0.15,NONE,UP
ENSG00000106049,-0.01,0.2,0.28,0.23,0.15,NONE,NONE
ENSG00000160209,0.5,-0.14,1.07,-0.01,0.15,NONE,NONE
ENSG00000224051,0.67,0.06,0.01,1.27,0.15,NONE,NONE
ENSG00000141425,-0.32,0.12,-0.19,0.55,-0.15,NONE,NONE
ENSG00000147162,-0.65,0.47,0.17,-1.24,-0.15,NONE,NONE
ENSG00000099889,0.26,0.05,0.31,0.1,0.15,NONE,NONE
ENSG00000287151,0.34,0.08,0.01,1.3,0.15,NA,NA
ENSG00000116161,-0.44,-0.16,-0.25,-0.85,-0.15,NONE,NONE
ENSG00000176749,-0.24,0.01,-1,0.15,-0.15,NONE,DOWN
ENSG00000049618,0.04,0.21,0.62,-1.25,-0.15,NONE,NONE
ENSG00000108840,0.82,0.36,0.36,-0.18,0.15,NONE,NONE
ENSG00000120008,0.09,0.27,0.21,-0.75,-0.15,NONE,NONE
ENSG00000068079,0.08,-0.04,0.34,-0.13,-0.15,UP,UP
ENSG00000162885,0.31,-0.24,0.04,-0.82,-0.15,NONE,NONE
ENSG00000188580,0.09,0.09,0,-0.1,-0.15,NONE,DOWN
ENSG00000130035,0.24,0.23,-0.26,0.57,0.15,NONE,NONE
ENSG00000148541,0.19,0.63,0.76,-0.45,0.15,NONE,NONE
ENSG00000074755,0.14,-0.06,-0.03,-0.09,0.15,NONE,NONE
ENSG00000175344,0.78,0.39,-0.38,1.3,0.15,NA,NA
ENSG00000183979,-0.35,-0.21,-0.83,0.39,-0.15,NA,NA
ENSG00000171298,-0.32,-0.27,0.09,-1.83,-0.15,DOWN,NONE
ENSG00000168803,-0.44,0.37,-0.4,-0.04,0.15,NONE,NONE
ENSG00000121067,0.81,-0.27,0.98,0.09,-0.15,NONE,NONE
ENSG00000082269,-0.08,-0.08,-0.07,0.97,-0.15,NONE,NONE
ENSG00000121749,0.02,0.2,1.05,-0.33,0.15,NONE,NONE
ENSG00000179399,-0.06,-0.04,0.5,-0.55,0.15,NONE,UP
ENSG00000131931,0.35,0.3,0.85,-0.15,0.15,NONE,UP
ENSG00000117408,0.85,-0.29,1.03,0.95,0.15,NONE,NONE
ENSG00000183011,-0.51,0.02,0.36,-0.14,-0.15,NONE,NONE
ENSG00000042445,-0.16,-0.33,-0.06,-0.68,-0.15,NONE,NONE
ENSG00000169885,-0.05,-0.42,-0.53,1.03,-0.15,NA,NA
ENSG00000162576,0.63,-0.13,0.58,0.79,-0.15,NONE,NONE
ENSG00000175324,-0.95,0.13,-0.53,0.11,-0.15,NONE,NONE
ENSG00000005175,-0.25,-0.16,-0.81,-0.47,-0.15,UP,NONE
ENSG00000108960,0.19,0.2,0.04,0.13,-0.15,NONE,NONE
ENSG00000181234,0.43,0.74,0.23,0.08,0.15,UP,NONE
ENSG00000255794,0.29,-0.19,-0.26,0.66,0.15,NONE,NONE
ENSG00000173391,0.23,0.03,1.45,0.28,0.15,NONE,NONE
ENSG00000108424,0.05,-0.95,0.66,-0.41,-0.15,NONE,NONE
ENSG00000198625,0.05,-0.57,1.65,-0.72,0.15,DOWN,NONE
ENSG00000204498,0,-0.13,-0.41,0.07,0.15,NONE,NONE
ENSG00000101199,0.01,-0.8,-0.23,0.1,-0.14,NONE,NONE
ENSG00000138375,0.37,-0.22,-0.73,0.18,-0.14,NONE,NONE
ENSG00000203880,-0.1,0.26,0.44,-0.15,0.14,NONE,NONE
ENSG00000166862,0.02,0.03,-0.17,1.1,0.14,UP,DOWN
ENSG00000137841,-0.11,-0.74,0.07,0.4,-0.14,NONE,NONE
ENSG00000108468,0.01,0.2,0.29,-0.57,0.14,NONE,NONE
ENSG00000158769,0.02,0.02,0.18,-0.05,0.14,NONE,UP
ENSG00000147905,-0.58,-0.43,-0.73,-0.31,-0.14,NONE,NONE
ENSG00000197162,0,-0.68,0.07,-0.15,0.14,NONE,NONE
ENSG00000132670,0.14,0.54,0.5,-0.3,0.14,NONE,NONE
ENSG00000161551,0.13,-0.15,0.83,0.6,-0.14,NONE,NONE
ENSG00000186417,0.01,-0.12,0.11,-0.47,-0.14,NONE,DOWN
ENSG00000184831,-0.68,0.27,-2.46,-0.05,0.14,NONE,NONE
ENSG00000110844,-0.05,-0.28,-1.4,0,-0.14,NONE,NONE
ENSG00000169306,-0.06,-0.24,-0.73,0.73,-0.14,UP,NONE
ENSG00000119535,0.11,0.05,0.92,0,0.14,UP,NONE
ENSG00000169251,0.25,-0.13,1.17,-0.36,-0.14,NONE,NONE
ENSG00000105656,0.41,-0.01,0.45,0.05,0.14,NONE,NONE
ENSG00000185187,0.07,0.38,0.08,0.37,0.14,NONE,NONE
ENSG00000122970,-0.24,-0.1,-0.81,0.13,-0.14,NONE,NONE
ENSG00000136098,0.08,-0.83,0.57,0.03,-0.14,DOWN,NONE
ENSG00000189046,-0.28,-0.03,-1.53,0.12,-0.14,NONE,NONE
ENSG00000164631,0.12,-0.2,0.32,-0.26,-0.14,UP,NONE
ENSG00000176853,0,0.35,1.23,-0.27,-0.14,NONE,NONE
ENSG00000179776,-0.06,0.58,0.6,-1.16,0.14,NONE,UP
ENSG00000135740,-0.11,0.27,-1.31,0.33,0.14,NONE,NONE
ENSG00000182871,-0.09,0.18,0.1,-0.03,0.14,NONE,NONE
ENSG00000152127,0.34,0.48,1.05,-0.52,0.14,NONE,NONE
ENSG00000180998,-0.47,0.52,-1.16,-0.14,-0.14,NONE,DOWN
ENSG00000157450,0.37,-0.2,0.7,0.06,-0.14,UP,NONE
ENSG00000125378,-0.08,0.03,-1.03,0.34,-0.14,NONE,NONE
ENSG00000112280,0.68,-0.09,0.17,0.11,-0.14,NONE,NONE
ENSG00000169696,0.23,-0.19,-0.46,0.04,-0.14,NONE,NONE
ENSG00000167470,-0.47,-0.17,0.25,-1.17,0.14,NONE,NONE
ENSG00000154928,0.3,-0.39,0.15,-0.65,-0.14,NONE,UP
ENSG00000121310,-0.52,-0.43,-0.1,-0.28,-0.14,DOWN,NONE
ENSG00000198752,0.48,0.33,1.02,-0.6,0.14,NONE,NONE
ENSG00000105486,-0.6,0.24,-0.18,-0.4,0.14,NONE,NONE
ENSG00000108924,0.38,0.42,-0.21,0.3,0.14,NONE,NONE
ENSG00000166343,-1.39,-0.86,-3.92,-0.95,-0.14,NONE,NONE
ENSG00000261587,-0.33,-0.05,-1.15,-0.93,-0.14,NONE,NONE
ENSG00000100380,-0.37,-0.01,0.97,-0.79,-0.14,NONE,NONE
ENSG00000274471,-0.64,-0.08,-1.71,-0.72,-0.14,NONE,NONE
ENSG00000131408,-0.14,-0.54,-0.6,-0.56,-0.14,NONE,NONE
ENSG00000234456,-0.53,-0.23,-0.16,0.08,-0.14,DOWN,NONE
ENSG00000185942,-0.26,-0.93,-0.21,0.13,-0.14,NONE,UP
ENSG00000104613,-0.74,-0.08,-0.58,0.71,0.14,NONE,NONE
ENSG00000100823,-0.19,0,-0.6,0.07,-0.14,NONE,NONE
ENSG00000113810,0.05,-0.23,0.01,1.51,0.14,UP,NONE
ENSG00000143147,0.19,0.17,-0.56,0.01,-0.14,NONE,UP
ENSG00000002549,-0.2,0.12,1.05,-0.66,0.14,NONE,UP
ENSG00000167232,1.11,-0.27,0.21,1.89,0.14,NONE,NONE
ENSG00000122741,0.64,0.18,-0.07,1.14,-0.14,NONE,NONE
ENSG00000102265,-0.07,-0.2,0.23,-0.59,-0.14,NONE,UP
ENSG00000256771,0.05,-0.14,0.39,-0.16,-0.14,UP,NONE
ENSG00000066654,0.39,-0.1,0.16,1.2,-0.14,NONE,NONE
ENSG00000179348,0.18,0.97,0.63,-0.15,0.14,UP,UP
ENSG00000196455,0.04,-0.13,-0.72,0.08,-0.14,NONE,NONE
ENSG00000225648,-0.2,-0.2,0.3,-0.43,-0.14,NONE,NONE
ENSG00000119673,-0.08,-0.05,-0.13,0.14,0.14,NONE,NONE
ENSG00000067829,-0.36,-0.23,-1.14,-0.02,-0.14,NONE,NONE
ENSG00000118369,0.22,-0.21,0.03,-0.88,-0.14,NONE,NONE
ENSG00000166813,0.48,-0.12,1.02,0.11,0.14,NONE,UP
ENSG00000175130,-0.26,-0.47,0.42,-1.09,-0.14,NONE,NONE
ENSG00000198171,0.09,0.24,0.45,-0.19,0.14,NONE,NONE
ENSG00000115053,1.14,0.15,2.54,0.48,0.14,NONE,NONE
ENSG00000164823,0.08,-0.04,1.05,0.66,-0.14,NONE,UP
ENSG00000046889,-0.48,0.01,0.26,-1.2,0.14,UP,UP
ENSG00000138760,0.35,0.49,1.43,-0.19,0.14,NONE,NONE
ENSG00000106628,0.01,0.03,1.4,0.18,0.14,NONE,NONE
ENSG00000187556,0.54,-0.01,0.05,1.69,-0.14,NONE,NONE
ENSG00000267532,0.91,0.05,-0.12,0.7,0.14,NA,NA
ENSG00000152818,0.12,0.63,0.95,-1.04,-0.14,NONE,UP
ENSG00000077514,-0.06,0.2,-0.61,0.54,-0.14,NONE,NONE
ENSG00000112576,0.44,0.1,0.68,0.82,0.14,NONE,NONE
ENSG00000009780,-0.01,-0.12,0.72,0.52,0.14,DOWN,NONE
ENSG00000130313,0.68,0.01,1.11,1.25,0.14,NONE,NONE
ENSG00000145476,0.08,-0.04,0.68,-0.59,0.14,NONE,NONE
ENSG00000132840,0.5,0.34,2.02,0.12,0.14,NONE,UP
ENSG00000189367,0.37,0.23,0.04,0.34,-0.14,NA,NA
ENSG00000250510,-0.14,-0.22,-0.67,0.29,-0.14,NONE,NONE
ENSG00000065989,0,0.08,-0.38,-0.33,-0.14,NONE,DOWN
ENSG00000158716,0.15,-0.36,0.42,0.86,0.14,NONE,NONE
ENSG00000130713,-0.81,-1.33,-0.83,0.13,-0.14,NONE,NONE
ENSG00000157350,0.76,0.03,0.03,0.75,-0.14,NONE,NONE
ENSG00000047634,-1.26,0.07,-0.06,-1.36,0.14,NONE,NONE
ENSG00000100889,-0.29,-0.22,0.15,-0.11,0.14,DOWN,NONE
ENSG00000152332,0.51,0.47,0.01,-0.49,0.14,NONE,NONE
ENSG00000174444,0.07,-0.26,0.89,0.68,0.14,NONE,NONE
ENSG00000116285,-0.19,0.27,0.51,-0.47,0.14,NONE,NONE
ENSG00000116691,-0.61,-0.59,-0.1,0.16,-0.14,NONE,NONE
