ID,logFC_CBE_Mayo
ENSG00000182578,0.204488822
ENSG00000113712,0.192188582
ENSG00000055163,0.166961675
ENSG00000113758,0.238292899
ENSG00000132912,-0.133877662
ENSG00000183258,-0.067262672
ENSG00000134516,0.353738915
ENSG00000146094,0.279943625
ENSG00000113657,0.196085983
ENSG00000184845,-0.033142781
ENSG00000096696,0.638310496
ENSG00000120129,0.44792836
ENSG00000112679,0.209211284
ENSG00000164330,0.171363738
ENSG00000198721,-0.217548228
ENSG00000124802,-0.131540802
ENSG00000175766,-0.117505091
ENSG00000113719,0.039156414
ENSG00000112685,-0.029759248
ENSG00000131187,0.253837676
ENSG00000124491,0.944750498
ENSG00000170231,0.399572505
ENSG00000113194,-0.100801819
ENSG00000055147,-0.097525193
ENSG00000170074,-0.495730167
ENSG00000182230,-0.511158837
ENSG00000204677,-0.541622864
ENSG00000146067,-0.052862879
ENSG00000204767,0.252987847
ENSG00000145945,0.388456427
ENSG00000145982,0.020074402
ENSG00000086570,-0.125204754
ENSG00000170271,-0.096909798
ENSG00000188573,-0.051489438
ENSG00000145868,-0.093384825
ENSG00000072803,0.167147132
ENSG00000160867,0.137379287
ENSG00000037280,0.345657113
ENSG00000172568,-0.06913683
ENSG00000054598,0.576827641
ENSG00000137273,-0.069095057
ENSG00000164379,0.135963418
ENSG00000145907,0.16618853
ENSG00000022355,0.042222921
ENSG00000145863,-0.101028373
ENSG00000145864,0.164426674
ENSG00000113327,0.136182662
ENSG00000164574,0.095933006
ENSG00000082516,-0.085088194
ENSG00000131459,0.259306722
ENSG00000145888,0.797767615
ENSG00000196743,0.103871294
ENSG00000112699,-0.220284
ENSG00000169258,0.089507509
ENSG00000211445,0.05697834
ENSG00000155511,-0.177429286
ENSG00000198055,-0.093136484
ENSG00000113262,-0.311375226
ENSG00000164284,0.106920729
ENSG00000135077,-0.011468022
ENSG00000278970,-0.062814236
ENSG00000146066,-0.103147079
ENSG00000160883,0.285343938
ENSG00000113716,-0.094577232
ENSG00000197451,0.273974
ENSG00000169045,0.16455246
ENSG00000113749,0.440512107
ENSG00000164270,-0.039990569
ENSG00000176049,0.162251042
ENSG00000182132,-0.255795324
ENSG00000122203,-0.035959254
ENSG00000155506,0.055811261
ENSG00000133706,-0.1034143
ENSG00000043462,0.273661255
ENSG00000245060,-0.023333854
ENSG00000244041,-0.054243633
ENSG00000280776,-0.009180172
ENSG00000249306,-0.093651296
ENSG00000169223,0.1793403
ENSG00000155858,0.221275969
ENSG00000112799,0.092955315
ENSG00000216863,0.074504632
ENSG00000214113,0.012739667
ENSG00000161021,-0.011167872
ENSG00000050748,-0.05528655
ENSG00000038274,0.052636461
ENSG00000155868,-0.015666708
ENSG00000037749,0.83020534
ENSG00000131446,0.085489069
ENSG00000161013,0.12920156
ENSG00000161010,-0.087913256
ENSG00000082515,-0.209038391
ENSG00000120149,0.080813243
ENSG00000213347,-0.316000362
ENSG00000145949,0.224351833
ENSG00000164591,-0.097516506
ENSG00000145911,0.036348321
ENSG00000070614,0.090380634
ENSG00000214357,0.213990867
ENSG00000145912,0.074418274
ENSG00000172548,-0.472611769
ENSG00000048162,0.209529622
ENSG00000181163,-0.009985656
ENSG00000124588,-0.148916905
ENSG00000124785,0.062596298
ENSG00000165671,0.14928187
ENSG00000170091,0.12648083
ENSG00000170584,0.027523373
ENSG00000120137,0.135280845
ENSG00000145882,-0.790668078
ENSG00000113721,0.164075059
ENSG00000196923,-0.066084562
ENSG00000175309,-0.237657496
ENSG00000155846,0.031679592
ENSG00000219607,0.325829625
ENSG00000156475,-0.019653676
ENSG00000169230,0.230967101
ENSG00000112739,0.232312504
ENSG00000131188,0.070744193
ENSG00000246334,0.31284637
ENSG00000180822,-0.035517083
ENSG00000164611,0.023406133
ENSG00000170234,-0.132538937
ENSG00000168994,0.318501169
ENSG00000169228,0.17881059
ENSG00000204628,-0.127825873
ENSG00000204764,-0.225346874
ENSG00000113643,-0.099658183
ENSG00000146090,-0.256154596
ENSG00000086589,0.010937968
ENSG00000091009,-0.087249332
ENSG00000169220,0.354024287
ENSG00000124784,-0.16601537
ENSG00000137275,-0.053076528
ENSG00000145916,-0.217315747
ENSG00000113269,0.105521389
ENSG00000145860,0.191906246
ENSG00000146083,0.013805805
ENSG00000037241,0.116526307
ENSG00000124787,-0.005442522
ENSG00000164587,-0.168031487
ENSG00000124782,0.001340428
ENSG00000176783,-0.015847057
ENSG00000164576,0.35446416
ENSG00000021355,-0.05680234
ENSG00000124570,-0.099204254
ENSG00000170542,-0.102717487
ENSG00000164466,-0.10460685
ENSG00000170624,0.005428085
ENSG00000174705,0.151402631
ENSG00000169247,-0.271738537
ENSG00000170085,-0.02247208
ENSG00000137266,0.17602086
ENSG00000155850,-0.0620711
ENSG00000124786,-0.124911292
ENSG00000123643,0.147783125
ENSG00000011083,-0.272141325
ENSG00000184347,-0.04848868
ENSG00000164609,-0.03485456
ENSG00000256235,0.191673688
ENSG00000074317,-0.327563961
ENSG00000168566,0.202589932
ENSG00000113140,0.216554851
ENSG00000040275,-0.059666249
ENSG00000178172,0.319438391
ENSG00000161011,0.253787862
ENSG00000124783,-0.047925051
ENSG00000113739,0.347263942
ENSG00000072786,0.271305382
ENSG00000169302,0.169998758
ENSG00000171992,-0.197638921
ENSG00000197226,0.084609559
ENSG00000113649,-0.417572438
ENSG00000070814,-0.029468129
ENSG00000145934,0.046272905
ENSG00000137203,-0.136565482
ENSG00000113272,-0.075163002
ENSG00000051596,0.026954498
ENSG00000164296,-0.121889238
ENSG00000164438,0.210769871
ENSG00000184840,0.084643315
ENSG00000145901,-0.0134157
ENSG00000146063,-0.033084889
ENSG00000183718,0.120370889
ENSG00000248275,-0.303511894
ENSG00000146054,-0.505237735
ENSG00000048140,0.276079522
ENSG00000113312,-0.046483886
ENSG00000137267,0.248493466
ENSG00000137285,0.144803921
ENSG00000164332,-0.231600832
ENSG00000168246,0.065583833
ENSG00000087206,0.100466585
ENSG00000113763,0.154324257
ENSG00000124535,0.007410362
ENSG00000113645,0.020672992
ENSG00000221886,0.075639407
ENSG00000198939,-0.243629742
ENSG00000196670,0.0687765
ENSG00000145908,-0.224352347
ENSG00000197083,0.074988213
ENSG00000113761,0.016053596
ENSG00000251666,-0.195975076
ENSG00000169131,0.096057536
ENSG00000178338,0.145881096
ENSG00000177932,0.535910678
ENSG00000178187,0.030182834
ENSG00000234284,-0.038902479
ENSG00000146109,-0.181866012
ENSG00000112304,0.095600392
ENSG00000111863,0.337485018
ENSG00000112294,-0.210570392
ENSG00000124788,0.090151098
ENSG00000112763,0.365784043
ENSG00000124508,0.295173193
ENSG00000026950,-0.174278275
ENSG00000186470,0.032740127
ENSG00000111801,-0.283332844
ENSG00000112308,-0.096529216
ENSG00000112186,-0.181502695
ENSG00000079691,-0.055799571
ENSG00000272168,-0.369565642
ENSG00000204536,-0.347620448
ENSG00000112149,0.128573907
ENSG00000145996,0.001967413
ENSG00000168405,0.220013623
ENSG00000146038,-0.161216396
ENSG00000124795,0.37927173
ENSG00000047579,0.041041662
ENSG00000112242,-0.227316054
ENSG00000078401,0.22788209
ENSG00000197977,0.139299453
ENSG00000137414,0.138336774
ENSG00000111846,0.086152798
ENSG00000145990,0.21808418
ENSG00000112312,0.057555845
ENSG00000137198,0.161704566
ENSG00000204590,0.091053705
ENSG00000112293,0.234774942
ENSG00000228223,0.176892669
ENSG00000206337,0.005532426
ENSG00000010704,-0.095384829
ENSG00000187837,0.685725952
ENSG00000168298,0.342077561
ENSG00000180573,0.953119811
ENSG00000158373,1.085822536
ENSG00000274290,0.814895768
ENSG00000273802,0.998440458
ENSG00000197903,0.761087263
ENSG00000274750,0.642220541
ENSG00000276966,0.640201996
ENSG00000158406,0.988380918
ENSG00000095951,-0.012690285
ENSG00000234745,0.313512093
ENSG00000204525,0.385895065
ENSG00000182952,0.165331255
ENSG00000172201,0.217637996
ENSG00000008083,-0.027884459
ENSG00000165097,0.102298711
ENSG00000137261,-0.066646396
ENSG00000137177,-0.04264363
ENSG00000224843,-0.221910235
ENSG00000111837,-0.296068934
ENSG00000050393,0.090137753
ENSG00000204520,-0.079993787
ENSG00000204516,-0.287926037
ENSG00000124532,-0.244451542
ENSG00000007944,-0.113335588
ENSG00000111859,0.23760145
ENSG00000187566,-0.132836915
ENSG00000189134,0.450013818
ENSG00000225921,0.068403266
ENSG00000152954,0.307997435
ENSG00000124789,0.157419432
ENSG00000111845,0.051580217
ENSG00000137338,0.007627753
ENSG00000112137,0.10044719
ENSG00000204576,-0.260811354
ENSG00000204469,-0.093265236
ENSG00000112812,0.022829349
ENSG00000010017,-0.037688424
ENSG00000112183,-0.944125328
ENSG00000111913,-0.05167855
ENSG00000137393,0.170243903
ENSG00000180537,0.113433683
ENSG00000079689,-0.53729873
ENSG00000124523,-0.234462803
ENSG00000224531,0.12649172
ENSG00000124766,0.321002116
ENSG00000153157,-0.535725034
ENSG00000145979,-0.134753758
ENSG00000137310,0.222964834
ENSG00000111802,0.098770522
ENSG00000137210,-0.445858168
ENSG00000111843,-0.101975624
ENSG00000205269,0.168463288
ENSG00000137364,-0.10973362
ENSG00000112343,0.099099609
ENSG00000137411,-0.007324484
ENSG00000189298,0.011727702
ENSG00000187626,0.185834641
ENSG00000198315,0.056792672
ENSG00000096654,0.301290134
ENSG00000226314,-0.129206484
ENSG00000204789,-0.123953445
ENSG00000181315,0.318328154
ENSG00000124613,-0.109758619
ENSG00000216901,-0.207035454
ENSG00000158691,0.026405214
ENSG00000196812,-0.161450829
ENSG00000269293,-0.115500325
ENSG00000187987,0.360254458
ENSG00000197062,-0.226430992
ENSG00000235109,0.254081929
ENSG00000137185,-0.140319251
ENSG00000124608,-0.107710059
ENSG00000124574,0.016778036
ENSG00000161912,-0.019776011
ENSG00000135298,0.078014008
ENSG00000153294,-0.033203504
ENSG00000069122,0.455144365
ENSG00000204305,-0.14831644
ENSG00000217165,0.151794504
ENSG00000064999,-0.019916289
ENSG00000235863,-0.164730882
ENSG00000112309,0.215519615
ENSG00000112208,0.073847889
ENSG00000030110,-0.093371844
ENSG00000151917,0.078141895
ENSG00000112624,0.228531284
ENSG00000204256,0.0326271
ENSG00000096070,0.284935551
ENSG00000183826,-0.188301961
ENSG00000112578,0.116228773
ENSG00000224389,0.356843171
ENSG00000196821,0.199749688
ENSG00000197261,-0.532854726
ENSG00000221821,-0.149716561
ENSG00000198663,0.066591034
ENSG00000198937,-0.077763469
ENSG00000112576,-0.059802402
ENSG00000198087,0.014233227
ENSG00000096401,0.191194798
ENSG00000124762,0.517947319
ENSG00000031691,0.240094228
ENSG00000112782,-0.054298755
ENSG00000137200,-0.18083116
ENSG00000137161,-0.080373447
ENSG00000204248,-0.363309933
ENSG00000082293,0.677384948
ENSG00000124749,-0.246169817
ENSG00000112280,-0.092543055
ENSG00000124772,-0.339659513
ENSG00000146215,-0.488259791
ENSG00000044090,0.126252011
ENSG00000112659,-0.175669634
ENSG00000112514,-0.052829975
ENSG00000146233,0.358346825
ENSG00000146122,-0.115757287
ENSG00000204209,0.083274691
ENSG00000023892,-0.110030265
ENSG00000171462,-0.062234993
ENSG00000112667,-0.404179165
ENSG00000151914,0.288579189
ENSG00000096093,-0.131503205
ENSG00000012660,0.065452726
ENSG00000001561,0.249769908
ENSG00000112796,0.318796778
ENSG00000188107,0.439970699
ENSG00000082269,-0.057023285
ENSG00000112039,0.094416797
ENSG00000112146,-0.213681508
ENSG00000146192,0.358225845
ENSG00000096060,0.487863801
ENSG00000137166,0.232112275
ENSG00000137218,-0.293777014
ENSG00000001084,0.039193648
ENSG00000124767,0.033208679
ENSG00000124713,0.288290221
ENSG00000213654,0.295946378
ENSG00000124493,-0.282859329
ENSG00000170899,-0.406925354
ENSG00000172432,-0.14487314
ENSG00000048545,0.188276478
ENSG00000112599,-0.004957146
ENSG00000239650,0.390913682
ENSG00000204252,-0.099015938
ENSG00000196735,0.224683126
ENSG00000179344,0.590564374
ENSG00000204287,0.462770618
ENSG00000196126,0.426379845
ENSG00000198502,0.607570946
ENSG00000137309,0.102033059
ENSG00000146151,-0.077745942
ENSG00000204228,-0.594587926
ENSG00000096384,0.406069392
ENSG00000112144,-0.036314976
ENSG00000161896,0.379788559
ENSG00000096433,0.400168666
ENSG00000112078,0.126647218
ENSG00000112232,-0.000164041
ENSG00000168116,0.193855175
ENSG00000164627,-0.373718309
ENSG00000137171,0.086478115
ENSG00000124702,0.080559066
ENSG00000161904,-0.019515592
ENSG00000197753,-0.02319904
ENSG00000215190,-0.117654185
ENSG00000204092,-0.103534378
ENSG00000168216,-0.004009762
ENSG00000156564,-0.06488755
ENSG00000137269,0.006772194
ENSG00000204052,-0.065583785
ENSG00000124688,0.149572205
ENSG00000156711,0.271852659
ENSG00000112062,0.071509851
ENSG00000112118,0.019846295
ENSG00000112559,0.110950447
ENSG00000112139,0.120434679
ENSG00000124733,0.167430194
ENSG00000124641,0.161649863
ENSG00000146147,-0.117478398
ENSG00000124615,0.067600064
ENSG00000180992,0.113188083
ENSG00000112651,-0.249330666
ENSG00000048544,-0.065655135
ENSG00000096080,-0.087071324
ENSG00000137409,0.036402425
ENSG00000146085,0.157216742
ENSG00000146232,0.177067845
ENSG00000001167,0.259508342
ENSG00000204301,0.152929243
ENSG00000272325,0.224109367
ENSG00000124596,-0.252586233
ENSG00000124507,-0.122111214
ENSG00000170915,-0.048603801
ENSG00000204304,-0.034931271
ENSG00000124587,0.10160804
ENSG00000204220,-0.161835835
ENSG00000112511,0.053707426
ENSG00000118482,0.305537808
ENSG00000164530,-0.138686985
ENSG00000137193,0.17651892
ENSG00000146070,-0.154796997
ENSG00000170734,0.034998077
ENSG00000171453,0.02912557
ENSG00000112033,-0.168865916
ENSG00000137168,0.050793571
ENSG00000112640,0.134445025
ENSG00000146143,-0.07323844
ENSG00000112619,0.063265758
ENSG00000112655,-0.301603868
ENSG00000112245,-0.151837537
ENSG00000112210,0.383565043
ENSG00000172348,-0.015056228
ENSG00000237441,0.148479763
ENSG00000204227,-0.047062607
ENSG00000204308,0.000813567
ENSG00000112130,0.155340728
ENSG00000198755,-0.070219436
ENSG00000181524,-0.17739215
ENSG00000146223,0.054838533
ENSG00000124614,0.070003394
ENSG00000231500,0.032630776
ENSG00000124541,-0.014633117
ENSG00000172426,-0.07266704
ENSG00000124813,-0.142800303
ENSG00000204231,-0.026693614
ENSG00000112167,-0.087220115
ENSG00000146197,-0.206688416
ENSG00000154079,-0.442741723
ENSG00000137204,-0.107663367
ENSG00000153291,-0.106302977
ENSG00000112053,-0.509726516
ENSG00000112759,0.278413407
ENSG00000157593,0.011080048
ENSG00000112473,0.233477836
ENSG00000112305,0.319713766
ENSG00000186577,-0.225747497
ENSG00000124562,-0.046942733
ENSG00000112658,0.013846138
ENSG00000096063,0.200875288
ENSG00000112081,-0.076178686
ENSG00000112079,-0.223158093
ENSG00000196284,-0.150830138
ENSG00000064995,-0.262737772
ENSG00000137413,0.00040847
ENSG00000231925,-0.187767968
ENSG00000065491,-0.18831834
ENSG00000124659,-0.013159011
ENSG00000146221,-0.106637688
ENSG00000180113,0.055742825
ENSG00000204091,0.049164319
ENSG00000007866,0.351804146
ENSG00000008196,-0.370406963
ENSG00000112561,-0.081237706
ENSG00000137221,0.027168148
ENSG00000096092,0.106395052
ENSG00000178233,0.226491316
ENSG00000137216,0.007811159
ENSG00000146072,-0.098716051
ENSG00000168477,0.019800494
ENSG00000065308,0.13462148
ENSG00000225791,-0.127066289
ENSG00000095970,0.301845734
ENSG00000124496,0.058753122
ENSG00000146216,-0.030986822
ENSG00000024048,-0.040498142
ENSG00000065060,0.104372723
ENSG00000124602,-0.417538555
ENSG00000137288,-0.185835772
ENSG00000164663,-0.10895161
ENSG00000112715,0.20460409
ENSG00000223501,-0.097030511
ENSG00000227057,0.003553671
ENSG00000124571,-0.125128405
ENSG00000137207,0.033059455
ENSG00000236104,0.220490087
ENSG00000156639,-0.1668616
ENSG00000171467,0.329136914
ENSG00000112200,-0.257878401
ENSG00000065029,-0.175528363
ENSG00000135537,-0.018936493
ENSG00000155085,0.072753487
ENSG00000118507,-0.288642227
ENSG00000135334,0.133914784
ENSG00000123505,0.304294569
ENSG00000135299,0.26915767
ENSG00000146376,0.107703
ENSG00000118690,0.031622072
ENSG00000112249,0.144659282
ENSG00000111875,0.030987616
ENSG00000057663,0.156405107
ENSG00000112182,-0.131786995
ENSG00000083123,-0.336865212
ENSG00000178409,-0.137744404
ENSG00000112276,0.314388434
ENSG00000130349,-0.108226901
ENSG00000178033,-0.0428486
ENSG00000118412,0.258514335
ENSG00000112237,-0.058742165
ENSG00000156535,-0.006234842
ENSG00000135535,0.04859358
ENSG00000272398,0.383677766
ENSG00000168438,0.055787539
ENSG00000155111,-0.222274036
ENSG00000135315,-0.167927339
ENSG00000183137,0.041678525
ENSG00000111860,0.05524544
ENSG00000164430,0.12393974
ENSG00000146352,0.40182974
ENSG00000118432,-0.264448707
ENSG00000111799,0.256666016
ENSG00000132423,-0.367783087
ENSG00000112695,-0.099603874
ENSG00000112297,-0.343307032
ENSG00000118523,0.763933447
ENSG00000065615,0.053627819
ENSG00000164465,-0.207796927
ENSG00000203797,-0.108021166
ENSG00000083097,-0.051884456
ENSG00000111817,0.113396951
ENSG00000093144,-0.030897271
ENSG00000156508,0.086336099
ENSG00000234882,-0.251437283
ENSG00000118402,0.005403639
ENSG00000197594,-0.134502233
ENSG00000154269,-0.261879868
ENSG00000079819,0.037968968
ENSG00000135333,0.016033094
ENSG00000112319,0.095371883
ENSG00000164434,-0.086205089
ENSG00000183807,-0.013921235
ENSG00000111879,-0.041841511
ENSG00000203778,-0.054982695
ENSG00000146267,0.127748511
ENSG00000112234,-0.069411955
ENSG00000112214,0.364889622
ENSG00000112367,-0.0825116
ENSG00000118407,-0.138708813
ENSG00000118689,-0.067303831
ENSG00000111816,-0.231873484
ENSG00000172461,0.372096208
ENSG00000010810,0.110337965
ENSG00000152661,0.356352074
ENSG00000047932,-0.061774514
ENSG00000146360,0.403778502
ENSG00000112218,0.067278227
ENSG00000164418,-0.240135163
ENSG00000155115,0.057122552
ENSG00000085382,-0.060020916
ENSG00000196591,0.011566748
ENSG00000228624,-0.403477737
ENSG00000111906,-0.367370134
ENSG00000135547,-0.025163194
ENSG00000111911,-0.092180386
ENSG00000118418,-0.126253556
ENSG00000270362,-0.135702878
ENSG00000249853,-0.358400516
ENSG00000025156,-0.001781682
ENSG00000168830,-0.423054796
ENSG00000005700,-0.266238332
ENSG00000112706,0.079790594
ENSG00000146243,-0.058946777
ENSG00000185760,-0.260374588
ENSG00000135314,0.03004429
ENSG00000186231,0.200918058
ENSG00000196911,0.038576241
ENSG00000198945,0.030964012
ENSG00000196569,0.057651757
ENSG00000112769,-0.228546187
ENSG00000135338,0.330438277
ENSG00000233237,0.168051632
ENSG00000227502,-0.037091113
ENSG00000083099,0.028617217
ENSG00000111885,0.052562339
ENSG00000172469,0.2786269
ENSG00000135341,0.144107226
ENSG00000277443,0.188657852
ENSG00000152034,-0.073024136
ENSG00000111877,-0.060867365
ENSG00000112159,-0.128131517
ENSG00000065833,0.125757049
ENSG00000112282,0.002273142
ENSG00000053328,0.034552469
ENSG00000173214,0.106211815
ENSG00000135596,-0.200296636
ENSG00000146263,-0.027450871
ENSG00000079931,-0.184389717
ENSG00000135324,-0.342836722
